model_id,param,value
RF-187,max_depth,8.0
RF-187,min_samples_split,30.0
RF-187,n_estimators,50.0
RF-188,max_depth,8.0
RF-188,min_samples_split,30.0
RF-188,n_estimators,75.0
RF-189,max_depth,8.0
RF-189,min_samples_split,30.0
RF-189,n_estimators,100.0
RF-190,max_depth,8.0
RF-190,min_samples_split,30.0
RF-190,n_estimators,125.0
RF-191,max_depth,8.0
RF-191,min_samples_split,30.0
RF-191,n_estimators,150.0
RF-192,max_depth,8.0
RF-192,min_samples_split,30.0
RF-192,n_estimators,200.0
RF-193,max_depth,10.0
RF-193,min_samples_split,2.0
RF-193,n_estimators,10.0
RF-194,max_depth,10.0
RF-194,min_samples_split,2.0
RF-194,n_estimators,25.0
RF-195,max_depth,10.0
RF-195,min_samples_split,2.0
RF-195,n_estimators,50.0
RF-196,max_depth,10.0
RF-196,min_samples_split,2.0
RF-196,n_estimators,75.0
RF-197,max_depth,10.0
RF-197,min_samples_split,2.0
RF-197,n_estimators,100.0
RF-198,max_depth,10.0
RF-198,min_samples_split,2.0
RF-198,n_estimators,125.0
RF-199,max_depth,10.0
RF-199,min_samples_split,2.0
RF-199,n_estimators,150.0
RF-200,max_depth,10.0
RF-200,min_samples_split,2.0
RF-200,n_estimators,200.0
RF-201,max_depth,10.0
RF-201,min_samples_split,4.0
RF-201,n_estimators,10.0
RF-202,max_depth,10.0
RF-202,min_samples_split,4.0
RF-202,n_estimators,25.0
RF-203,max_depth,10.0
RF-203,min_samples_split,4.0
RF-203,n_estimators,50.0
RF-204,max_depth,10.0
RF-204,min_samples_split,4.0
RF-204,n_estimators,75.0
RF-205,max_depth,10.0
RF-205,min_samples_split,4.0
RF-205,n_estimators,100.0
RF-206,max_depth,10.0
RF-206,min_samples_split,4.0
RF-206,n_estimators,125.0
RF-207,max_depth,10.0
RF-207,min_samples_split,4.0
RF-207,n_estimators,150.0
RF-208,max_depth,10.0
RF-208,min_samples_split,4.0
RF-208,n_estimators,200.0
