model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,roc_auc_macro,roc_auc_micro,roc_auc_weighted
LogisticRegression,LG-13-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-14-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-15-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-16-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-17-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-18-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-19-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-20-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-21-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-22-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-23-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-24-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-25-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-26-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-27-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-28-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-29-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-30-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-31-9,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-1-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-2-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-3-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-4-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-5-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-6-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-7-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-8-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-9-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-10-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-11-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-12-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-13-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-14-10,,,,,,,,,,,,,,,,,,,,,,,
LogisticRegression,LG-15-10,,,,,,,,,,,,,,,,,,,,,,,
