model_id,param,value
RF-140,min_samples_leaf,10
RF-140,min_samples_split,20
RF-140,n_estimators,800
RF-141,max_depth,3
RF-141,max_features,sqrt
RF-141,min_samples_leaf,10
RF-141,min_samples_split,40
RF-141,n_estimators,50
RF-142,max_depth,3
RF-142,max_features,sqrt
RF-142,min_samples_leaf,10
RF-142,min_samples_split,40
RF-142,n_estimators,100
RF-143,max_depth,3
RF-143,max_features,sqrt
RF-143,min_samples_leaf,10
RF-143,min_samples_split,40
RF-143,n_estimators,400
RF-144,max_depth,3
RF-144,max_features,sqrt
RF-144,min_samples_leaf,10
RF-144,min_samples_split,40
RF-144,n_estimators,800
RF-145,max_depth,10
RF-145,max_features,
RF-145,min_samples_leaf,2
RF-145,min_samples_split,5
RF-145,n_estimators,50
RF-146,max_depth,10
RF-146,max_features,
RF-146,min_samples_leaf,2
RF-146,min_samples_split,5
RF-146,n_estimators,100
RF-147,max_depth,10
RF-147,max_features,
RF-147,min_samples_leaf,2
RF-147,min_samples_split,5
RF-147,n_estimators,400
RF-148,max_depth,10
RF-148,max_features,
RF-148,min_samples_leaf,2
RF-148,min_samples_split,5
RF-148,n_estimators,800
RF-149,max_depth,10
RF-149,max_features,
RF-149,min_samples_leaf,2
RF-149,min_samples_split,20
RF-149,n_estimators,50
RF-150,max_depth,10
RF-150,max_features,
RF-150,min_samples_leaf,2
RF-150,min_samples_split,20
RF-150,n_estimators,100
RF-151,max_depth,10
RF-151,max_features,
RF-151,min_samples_leaf,2
RF-151,min_samples_split,20
RF-151,n_estimators,400
RF-152,max_depth,10
RF-152,max_features,
RF-152,min_samples_leaf,2
RF-152,min_samples_split,20
RF-152,n_estimators,800
RF-153,max_depth,10
RF-153,max_features,
RF-153,min_samples_leaf,2
RF-153,min_samples_split,40
RF-153,n_estimators,50
RF-154,max_depth,10
RF-154,max_features,
RF-154,min_samples_leaf,2
RF-154,min_samples_split,40
RF-154,n_estimators,100
RF-155,max_depth,10
RF-155,max_features,
RF-155,min_samples_leaf,2
RF-155,min_samples_split,40
RF-155,n_estimators,400
RF-156,max_depth,10
RF-156,max_features,
RF-156,min_samples_leaf,2
RF-156,min_samples_split,40
RF-156,n_estimators,800
RF-157,max_depth,10
RF-157,max_features,
RF-157,min_samples_leaf,5
RF-157,min_samples_split,5
RF-157,n_estimators,50
RF-158,max_depth,10
RF-158,max_features,
RF-158,min_samples_leaf,5
RF-158,min_samples_split,5
RF-158,n_estimators,100
RF-159,max_depth,10
RF-159,max_features,
RF-159,min_samples_leaf,5
RF-159,min_samples_split,5
RF-159,n_estimators,400
RF-160,max_depth,10
RF-160,max_features,
RF-160,min_samples_leaf,5
RF-160,min_samples_split,5
RF-160,n_estimators,800
RF-161,max_depth,10
RF-161,max_features,
RF-161,min_samples_leaf,5
RF-161,min_samples_split,20
RF-161,n_estimators,50
RF-162,max_depth,10
RF-162,max_features,
RF-162,min_samples_leaf,5
RF-162,min_samples_split,20
RF-162,n_estimators,100
RF-163,max_depth,10
RF-163,max_features,
RF-163,min_samples_leaf,5
RF-163,min_samples_split,20
RF-163,n_estimators,400
RF-164,max_depth,10
RF-164,max_features,
RF-164,min_samples_leaf,5
RF-164,min_samples_split,20
RF-164,n_estimators,800
RF-165,max_depth,10
RF-165,max_features,
RF-165,min_samples_leaf,5
RF-165,min_samples_split,40
RF-165,n_estimators,50
RF-166,max_depth,10
RF-166,max_features,
RF-166,min_samples_leaf,5
RF-166,min_samples_split,40
RF-166,n_estimators,100
RF-167,max_depth,10
RF-167,max_features,
RF-167,min_samples_leaf,5
RF-167,min_samples_split,40
RF-167,n_estimators,400
RF-168,max_depth,10
RF-168,max_features,
RF-168,min_samples_leaf,5
RF-168,min_samples_split,40
RF-168,n_estimators,800
RF-169,max_depth,10
RF-169,max_features,
RF-169,min_samples_leaf,10
RF-169,min_samples_split,5
RF-169,n_estimators,50
RF-170,max_depth,10
RF-170,max_features,
RF-170,min_samples_leaf,10
RF-170,min_samples_split,5
RF-170,n_estimators,100
RF-171,max_depth,10
RF-171,max_features,
RF-171,min_samples_leaf,10
RF-171,min_samples_split,5
RF-171,n_estimators,400
RF-172,max_depth,10
RF-172,max_features,
RF-172,min_samples_leaf,10
RF-172,min_samples_split,5
RF-172,n_estimators,800
RF-173,max_depth,10
RF-173,max_features,
RF-173,min_samples_leaf,10
RF-173,min_samples_split,20
RF-173,n_estimators,50
RF-174,max_depth,10
RF-174,max_features,
RF-174,min_samples_leaf,10
RF-174,min_samples_split,20
RF-174,n_estimators,100
RF-175,max_depth,10
RF-175,max_features,
RF-175,min_samples_leaf,10
RF-175,min_samples_split,20
RF-175,n_estimators,400
RF-176,max_depth,10
RF-176,max_features,
RF-176,min_samples_leaf,10
RF-176,min_samples_split,20
RF-176,n_estimators,800
RF-177,max_depth,10
RF-177,max_features,
RF-177,min_samples_leaf,10
RF-177,min_samples_split,40
RF-177,n_estimators,50
RF-178,max_depth,10
RF-178,max_features,
RF-178,min_samples_leaf,10
RF-178,min_samples_split,40
RF-178,n_estimators,100
RF-179,max_depth,10
RF-179,max_features,
RF-179,min_samples_leaf,10
RF-179,min_samples_split,40
RF-179,n_estimators,400
RF-180,max_depth,10
RF-180,max_features,
RF-180,min_samples_leaf,10
RF-180,min_samples_split,40
RF-180,n_estimators,800
RF-181,max_depth,10
RF-181,max_features,sqrt
RF-181,min_samples_leaf,2
RF-181,min_samples_split,5
RF-181,n_estimators,50
RF-182,max_depth,10
RF-182,max_features,sqrt
RF-182,min_samples_leaf,2
RF-182,min_samples_split,5
RF-182,n_estimators,100
RF-183,max_depth,10
RF-183,max_features,sqrt
RF-183,min_samples_leaf,2
RF-183,min_samples_split,5
RF-183,n_estimators,400
RF-184,max_depth,10
RF-184,max_features,sqrt
RF-184,min_samples_leaf,2
RF-184,min_samples_split,5
RF-184,n_estimators,800
RF-185,max_depth,10
RF-185,max_features,sqrt
RF-185,min_samples_leaf,2
RF-185,min_samples_split,20
RF-185,n_estimators,50
RF-186,max_depth,10
RF-186,max_features,sqrt
RF-186,min_samples_leaf,2
RF-186,min_samples_split,20
RF-186,n_estimators,100
RF-187,max_depth,10
RF-187,max_features,sqrt
RF-187,min_samples_leaf,2
RF-187,min_samples_split,20
RF-187,n_estimators,400
RF-188,max_depth,10
RF-188,max_features,sqrt
RF-188,min_samples_leaf,2
RF-188,min_samples_split,20
RF-188,n_estimators,800
RF-189,max_depth,10
RF-189,max_features,sqrt
RF-189,min_samples_leaf,2
RF-189,min_samples_split,40
RF-189,n_estimators,50
RF-190,max_depth,10
RF-190,max_features,sqrt
RF-190,min_samples_leaf,2
RF-190,min_samples_split,40
RF-190,n_estimators,100
RF-191,max_depth,10
RF-191,max_features,sqrt
RF-191,min_samples_leaf,2
RF-191,min_samples_split,40
RF-191,n_estimators,400
RF-192,max_depth,10
RF-192,max_features,sqrt
RF-192,min_samples_leaf,2
RF-192,min_samples_split,40
RF-192,n_estimators,800
RF-193,max_depth,10
RF-193,max_features,sqrt
RF-193,min_samples_leaf,5
RF-193,min_samples_split,5
RF-193,n_estimators,50
RF-194,max_depth,10
RF-194,max_features,sqrt
RF-194,min_samples_leaf,5
RF-194,min_samples_split,5
RF-194,n_estimators,100
RF-195,max_depth,10
RF-195,max_features,sqrt
RF-195,min_samples_leaf,5
RF-195,min_samples_split,5
RF-195,n_estimators,400
RF-196,max_depth,10
RF-196,max_features,sqrt
RF-196,min_samples_leaf,5
RF-196,min_samples_split,5
RF-196,n_estimators,800
RF-197,max_depth,10
RF-197,max_features,sqrt
RF-197,min_samples_leaf,5
RF-197,min_samples_split,20
RF-197,n_estimators,50
RF-198,max_depth,10
RF-198,max_features,sqrt
RF-198,min_samples_leaf,5
RF-198,min_samples_split,20
RF-198,n_estimators,100
RF-199,max_depth,10
RF-199,max_features,sqrt
RF-199,min_samples_leaf,5
RF-199,min_samples_split,20
RF-199,n_estimators,400
RF-200,max_depth,10
RF-200,max_features,sqrt
RF-200,min_samples_leaf,5
RF-200,min_samples_split,20
RF-200,n_estimators,800
RF-201,max_depth,10
RF-201,max_features,sqrt
RF-201,min_samples_leaf,5
RF-201,min_samples_split,40
RF-201,n_estimators,50
RF-202,max_depth,10
RF-202,max_features,sqrt
RF-202,min_samples_leaf,5
RF-202,min_samples_split,40
RF-202,n_estimators,100
RF-203,max_depth,10
RF-203,max_features,sqrt
RF-203,min_samples_leaf,5
RF-203,min_samples_split,40
RF-203,n_estimators,400
RF-204,max_depth,10
RF-204,max_features,sqrt
RF-204,min_samples_leaf,5
RF-204,min_samples_split,40
RF-204,n_estimators,800
RF-205,max_depth,10
RF-205,max_features,sqrt
RF-205,min_samples_leaf,10
RF-205,min_samples_split,5
RF-205,n_estimators,50
RF-206,max_depth,10
RF-206,max_features,sqrt
RF-206,min_samples_leaf,10
RF-206,min_samples_split,5
RF-206,n_estimators,100
RF-207,max_depth,10
RF-207,max_features,sqrt
RF-207,min_samples_leaf,10
RF-207,min_samples_split,5
RF-207,n_estimators,400
RF-208,max_depth,10
RF-208,max_features,sqrt
RF-208,min_samples_leaf,10
RF-208,min_samples_split,5
RF-208,n_estimators,800
RF-209,max_depth,10
RF-209,max_features,sqrt
RF-209,min_samples_leaf,10
RF-209,min_samples_split,20
RF-209,n_estimators,50
RF-210,max_depth,10
RF-210,max_features,sqrt
RF-210,min_samples_leaf,10
