model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
LogisticRegression,LG-11-1,0.6160869565217391,0.56,0.5991111111111111,0.5136177547942253,0.56,0.56,0.56,0.5136177547942253,0.5343434343434343,0.56,0.557437533227007,0.5175298777528037,0.514957110368499,0.514263041088286,0.56,0.5599999999999999,0.56,0.5556214965902646,0.557320832231821,0.5583091944436598,0.4237485448195576,0.4290180144506437,16.0,2.0,10.0,9.0,5.0,7.0,1.0,13.0,11.0,1.0,47.0,68.0,45.0,46.0,61.0,5.0,4.0,7.0,9.0,8.0
LogisticRegression,LG-12-1,0.1422222222222222,0.37333333333333335,0.18844444444444444,0.27936507936507937,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.27936507936507937,0.1878787878787879,0.37333333333333335,0.24969696969696972,0.23347013223894209,0.25427350427350426,0.26401228148368244,0.37333333333333335,0.3733333333333333,0.3733333333333334,0.31117191062471494,0.33931623931623933,0.35251027583816175,0.14855072463768115,0.179123005649324,20.0,0.0,0.0,8.0,0.0,25.0,0.0,0.0,22.0,0.0,29.0,69.0,58.0,35.0,62.0,1.0,6.0,17.0,10.0,13.0
LogisticRegression,LG-13-1,0.5776152832674573,0.5466666666666666,0.5799543258673694,0.5018530489118724,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5018530489118724,0.5177622377622377,0.5466666666666666,0.5451640289535027,0.504994265217191,0.5029679682341663,0.502403567766343,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5433545043232724,0.5446204134733261,0.545372161715828,0.4078030654900139,0.4120367762030429,16.0,2.0,9.0,9.0,5.0,7.0,2.0,13.0,11.0,1.0,47.0,67.0,45.0,46.0,61.0,5.0,4.0,8.0,9.0,8.0
LogisticRegression,LG-14-1,0.25147736209414673,0.4266666666666667,0.3144515597498408,0.32642390289449114,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.32642390289449114,0.26458724202626643,0.42666666666666675,0.33840212632895555,0.29363889322447134,0.3082829956393175,0.31527790865237354,0.4266666666666667,0.4266666666666667,0.4266666666666667,0.3803995313982882,0.4011301723179118,0.41099082362854383,0.2238267148014439,0.2501414296125316,20.0,0.0,4.0,8.0,0.0,23.0,0.0,5.0,15.0,0.0,31.0,69.0,53.0,42.0,62.0,1.0,6.0,13.0,10.0,13.0
LogisticRegression,LG-15-1,0.5606832298136646,0.5466666666666666,0.5777501725327813,0.499612152553329,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.499612152553329,0.5114832535885168,0.5466666666666666,0.5458054226475278,0.5017646458719606,0.5003299035577923,0.4999521843808051,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5439927206406249,0.545003528629927,0.5456131904755921,0.40931202223766494,0.4129338361150796,17.0,2.0,8.0,9.0,5.0,6.0,3.0,13.0,11.0,1.0,48.0,66.0,45.0,46.0,61.0,4.0,4.0,9.0,9.0,8.0
LogisticRegression,LG-16-1,0.2716190476190476,0.4666666666666667,0.3425777777777778,0.36171802054154994,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.36171802054154994,0.3047757475083056,0.4666666666666667,0.388468992248062,0.33487880309247037,0.3474662592309651,0.35311619743825035,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.42984551912927627,0.4471182412358883,0.4548686635820484,0.2831541218637993,0.3009970977758497,20.0,0.0,7.0,8.0,0.0,15.0,0.0,8.0,17.0,0.0,39.0,69.0,50.0,40.0,62.0,1.0,6.0,10.0,10.0,13.0
LogisticRegression,LG-17-1,0.613664596273292,0.6,0.6248447204968943,0.547396394455218,0.6,0.6,0.6,0.547396394455218,0.5636363636363637,0.6,0.5987751196172248,0.5511670334277603,0.5488894172966622,0.5481837289925592,0.6,0.6,0.6,0.5972625646650856,0.5983025348735677,0.5989248179973342,0.47795823665893267,0.48163533713506684,18.0,2.0,9.0,10.0,6.0,5.0,2.0,12.0,10.0,1.0,49.0,67.0,46.0,47.0,61.0,3.0,4.0,8.0,8.0,7.0
LogisticRegression,LG-18-1,0.7119047619047619,0.56,0.6466031746031746,0.4780866192630898,0.56,0.56,0.56,0.4780866192630898,0.48116246498599435,0.56,0.529467049977886,0.47139775873044076,0.4737232457355273,0.47528711584172656,0.56,0.5599999999999999,0.56,0.5413381889239242,0.5497506802230467,0.553754040560168,0.41530829199149544,0.4274616884451913,19.0,1.0,10.0,9.0,3.0,11.0,0.0,11.0,11.0,0.0,43.0,69.0,47.0,46.0,62.0,2.0,5.0,7.0,9.0,10.0
LogisticRegression,LG-19-1,0.5865217391304347,0.5866666666666667,0.5997971014492753,0.5356316885728651,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5356316885728651,0.5496717223033013,0.5866666666666667,0.5844723356302304,0.5392576135769959,0.5371524970191541,0.5364582773700185,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5842171995686827,0.5852071435052951,0.5857531132213317,0.46105702364394985,0.46359913432283184,18.0,2.0,8.0,10.0,6.0,5.0,2.0,12.0,10.0,2.0,49.0,67.0,46.0,47.0,60.0,3.0,4.0,9.0,8.0,7.0
LogisticRegression,LG-20-1,0.689760348583878,0.52,0.62079883805374,0.44858148387560154,0.52,0.52,0.52,0.44858148387560154,0.4538095238095238,0.52,0.4955238095238095,0.44213976677607664,0.4442055564960593,0.4457378276823615,0.52,0.5200000000000001,0.52,0.5032972343344905,0.5106224253710286,0.5142372345878083,0.364406779661017,0.3766915324789793,17.0,1.0,11.0,7.0,3.0,10.0,0.0,16.0,10.0,0.0,44.0,69.0,42.0,47.0,62.0,4.0,5.0,6.0,11.0,10.0
LogisticRegression,LG-21-1,0.5962878210017798,0.6,0.6093838460886516,0.5510163039574805,0.6,0.6,0.6,0.5510163039574805,0.5650611376927166,0.6,0.5984504696083645,0.5550566440170664,0.5528013148112707,0.5520113577269128,0.6,0.6,0.6,0.5981883411712545,0.5989128407067309,0.5993178109830402,0.47892542843909214,0.480759851712871,18.0,2.0,8.0,10.0,7.0,5.0,2.0,11.0,10.0,2.0,49.0,67.0,47.0,47.0,60.0,3.0,4.0,9.0,8.0,6.0
LogisticRegression,LG-22-1,0.546641604010025,0.5466666666666666,0.5512397660818713,0.4721827192415427,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4721827192415427,0.4757438964205882,0.5466666666666666,0.5257237688816637,0.4693151675910296,0.47014731021903167,0.47084593520096985,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5347451399175537,0.5401684342065745,0.5427162918338052,0.4021101992966002,0.4083490749843114,18.0,1.0,9.0,9.0,4.0,10.0,1.0,11.0,10.0,2.0,44.0,68.0,47.0,47.0,60.0,3.0,5.0,8.0,9.0,9.0
LogisticRegression,LG-23-1,0.5854106280193238,0.6,0.6012045088566828,0.5510163039574805,0.6,0.6,0.6,0.5510163039574805,0.5620672233944546,0.6,0.5965329925604526,0.5542750042883101,0.5524704198206354,0.5518305633689485,0.6,0.6,0.6,0.5977960488264518,0.5987711305543229,0.5992470726915428,0.4794076816288755,0.4806700645685626,18.0,2.0,8.0,10.0,7.0,5.0,2.0,10.0,10.0,3.0,49.0,67.0,48.0,47.0,59.0,3.0,4.0,9.0,8.0,6.0
LogisticRegression,LG-24-1,0.5884615384615384,0.56,0.5771794871794872,0.5061696473461179,0.56,0.56,0.56,0.5061696473461179,0.5179695272349601,0.56,0.5465163789639346,0.506280698034821,0.5055399402000356,0.5056375931120816,0.56,0.5599999999999999,0.56,0.550769968551078,0.554782775968206,0.5567863132004252,0.4226731980405878,0.42974659366543794,18.0,2.0,10.0,8.0,4.0,8.0,1.0,14.0,8.0,2.0,46.0,68.0,44.0,49.0,60.0,3.0,4.0,7.0,10.0,9.0
LogisticRegression,LG-25-1,0.5877633477633477,0.6,0.6054506974506975,0.5510163039574805,0.6,0.6,0.6,0.5510163039574805,0.5631736648925729,0.6,0.5986218217239451,0.5546932555241235,0.5526747204062231,0.5519494985048193,0.6,0.6,0.6,0.5986153546472872,0.5991772498548998,0.5994850314677745,0.47976878612716767,0.48113996892475175,18.0,2.0,8.0,10.0,7.0,4.0,2.0,10.0,11.0,3.0,50.0,67.0,48.0,46.0,59.0,3.0,4.0,9.0,8.0,6.0
