model_type,id,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,accuracy,balanced_accuracy,f1_macro,f1_micro,f1_weighted,fbeta_2_macro,fbeta_3_macro,fbeta_4_macro,fbeta_2_micro,fbeta_3_micro,fbeta_4_micro,fbeta_2_weighted,fbeta_3_weighted,fbeta_4_weighted,cohen_kappa,matthew_coef,tp_HV,tp_CS,tp_PA,tp_PHT,tp_PPGL,fp_HV,fp_CS,fp_PA,fp_PHT,fp_PPGL,tn_HV,tn_CS,tn_PA,tn_PHT,tn_PPGL,fn_HV,fn_CS,fn_PA,fn_PHT,fn_PPGL
KNearestNeighbours,KNN-11-1,0.4383333333333333,0.5466666666666666,0.5021111111111111,0.44809308338720105,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.44809308338720105,0.42111761731183306,0.5466666666666666,0.5014890428104956,0.432934848365291,0.43977944771321403,0.4430218356205534,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5236500170967147,0.5342985484649366,0.5391774486435431,0.3984430290162775,0.4099441145551602,20.0,0.0,11.0,6.0,4.0,10.0,0.0,13.0,9.0,2.0,44.0,69.0,45.0,48.0,60.0,1.0,6.0,6.0,12.0,9.0
KNearestNeighbours,KNN-12-1,0.4648809523809524,0.5733333333333334,0.5326984126984127,0.4745888098829275,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.4745888098829275,0.45293532046965124,0.5733333333333334,0.5356876409100225,0.4624278632200519,0.46792242922933847,0.4705237792906091,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.5544081195149728,0.5632053017380543,0.567211159940658,0.43529411764705883,0.4449203495521899,20.0,0.0,11.0,7.0,5.0,8.0,0.0,13.0,9.0,2.0,46.0,69.0,45.0,48.0,60.0,1.0,6.0,6.0,11.0,8.0
KNearestNeighbours,KNN-13-1,0.4379487179487179,0.5466666666666666,0.5065641025641026,0.4438195791136968,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4438195791136968,0.41335499316005475,0.5466666666666666,0.49835461316309476,0.42648680087155044,0.43427921217375187,0.43799097639500345,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5215266022552669,0.5330776238219841,0.5384183099244921,0.3980169971671389,0.4124105248131465,20.0,0.0,11.0,7.0,3.0,10.0,0.0,15.0,7.0,2.0,44.0,69.0,43.0,50.0,60.0,1.0,6.0,6.0,11.0,10.0
KNearestNeighbours,KNN-14-1,0.4432208895552224,0.56,0.5119875062468766,0.46282410400057455,0.56,0.56,0.56,0.46282410400057455,0.4400865800865801,0.56,0.5216911976911977,0.4506743637808636,0.45621864736621376,0.4588071656403315,0.56,0.5599999999999999,0.56,0.5411036815217468,0.5499172003034544,0.553910689020557,0.41778405081157377,0.4268003243731761,20.0,0.0,10.0,7.0,5.0,9.0,0.0,13.0,8.0,3.0,45.0,69.0,45.0,49.0,59.0,1.0,6.0,7.0,11.0,8.0
KNearestNeighbours,KNN-15-1,0.40235411140583555,0.52,0.471949602122016,0.4166702578467284,0.52,0.52,0.52,0.4166702578467284,0.38243502051983586,0.52,0.4690341997264022,0.3986338694256224,0.40692761874045685,0.41076027497688106,0.52,0.5200000000000001,0.52,0.49476191291292015,0.5065423168767192,0.5118745160633861,0.36230514879546527,0.374838502928429,20.0,0.0,10.0,7.0,2.0,9.0,0.0,16.0,9.0,2.0,45.0,69.0,42.0,48.0,60.0,1.0,6.0,7.0,11.0,11.0
KNearestNeighbours,KNN-16-1,0.45524469907903187,0.56,0.520463696723067,0.46282410400057455,0.56,0.56,0.56,0.46282410400057455,0.4423529411764706,0.56,0.5228235294117647,0.4511724775899067,0.4564194488520547,0.45891484827722023,0.56,0.5599999999999999,0.56,0.5412306082997549,0.5499431083230226,0.5539178869387712,0.41709844559585496,0.4264598479091896,20.0,0.0,10.0,7.0,5.0,9.0,0.0,13.0,9.0,2.0,45.0,69.0,45.0,48.0,60.0,1.0,6.0,7.0,11.0,8.0
KNearestNeighbours,KNN-17-1,0.4064132104454686,0.5333333333333333,0.47405785970302095,0.4327084680025856,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4327084680025856,0.3993211217537277,0.5333333333333333,0.4817474737500411,0.4149698406610648,0.4230742731156125,0.426850675169627,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5075340236858314,0.5195063491466964,0.5249667570212861,0.38031161473087827,0.3926315207230867,20.0,0.0,11.0,6.0,3.0,11.0,0.0,13.0,8.0,3.0,43.0,69.0,45.0,49.0,59.0,1.0,6.0,6.0,12.0,10.0
KNearestNeighbours,KNN-18-1,0.42171295304728584,0.5466666666666666,0.4908076120669824,0.4517129928894635,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4517129928894635,0.4259090909090909,0.5466666666666666,0.5061212121212121,0.43861591530780697,0.44466949971537123,0.4474462898502063,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.527088916760272,0.5362698633340834,0.5403985346986796,0.40084586466165417,0.4093594040848566,20.0,0.0,10.0,6.0,5.0,9.0,0.0,13.0,8.0,4.0,45.0,69.0,45.0,49.0,58.0,1.0,6.0,7.0,12.0,8.0
KNearestNeighbours,KNN-19-1,0.4132992327365729,0.5333333333333333,0.4797783461210571,0.4327084680025856,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4327084680025856,0.3986124401913876,0.5333333333333333,0.4790398724082935,0.4135233556624557,0.4221182023556744,0.42622699620260207,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5048263445107397,0.5178227863537334,0.5238893243314595,0.37884524372929484,0.3951441382227916,20.0,0.0,11.0,6.0,3.0,14.0,0.0,12.0,6.0,3.0,40.0,69.0,46.0,51.0,59.0,1.0,6.0,6.0,12.0,10.0
KNearestNeighbours,KNN-20-1,0.4210957501280082,0.5466666666666666,0.4877351083802697,0.4517129928894635,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4517129928894635,0.4250184026499816,0.5466666666666666,0.5034707397865293,0.4380072490152778,0.4443076081007115,0.4472177418726907,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5255782664382811,0.5354149043804215,0.5398687759719539,0.3997175141242938,0.40908850816270353,20.0,0.0,10.0,6.0,5.0,11.0,0.0,11.0,8.0,4.0,43.0,69.0,47.0,49.0,58.0,1.0,6.0,7.0,12.0,8.0
KNearestNeighbours,KNN-21-1,0.41833333333333333,0.5466666666666666,0.487,0.4474394886159592,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4474394886159592,0.42009046537348427,0.5466666666666666,0.5016932050894315,0.43317659352142107,0.4396984567270472,0.44273178260847723,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5244966910484152,0.5347967806673355,0.53948444947069,0.3984430290162774,0.40868468265546365,20.0,0.0,10.0,7.0,4.0,12.0,0.0,10.0,8.0,4.0,42.0,69.0,48.0,49.0,58.0,1.0,6.0,7.0,11.0,9.0
KNearestNeighbours,KNN-22-1,0.41833333333333333,0.5466666666666666,0.487,0.4474394886159592,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4474394886159592,0.42009046537348427,0.5466666666666666,0.5016932050894315,0.43317659352142107,0.4396984567270472,0.44273178260847723,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5244966910484152,0.5347967806673355,0.53948444947069,0.3984430290162774,0.40868468265546365,20.0,0.0,10.0,7.0,4.0,12.0,0.0,10.0,8.0,4.0,42.0,69.0,48.0,49.0,58.0,1.0,6.0,7.0,11.0,9.0
KNearestNeighbours,KNN-23-1,0.3744047619047619,0.52,0.44571428571428573,0.4166702578467284,0.52,0.52,0.52,0.4166702578467284,0.3806647584555173,0.52,0.46593375781295643,0.3988015568313902,0.40711001444526473,0.4108887389458415,0.52,0.5200000000000001,0.52,0.4940597372406748,0.5062281687068161,0.5116950444538537,0.36170212765957455,0.3723113983803865,20.0,0.0,10.0,7.0,2.0,12.0,0.0,11.0,9.0,4.0,42.0,69.0,47.0,48.0,58.0,1.0,6.0,7.0,11.0,11.0
KNearestNeighbours,KNN-24-1,0.4176036866359447,0.5466666666666666,0.48724833589349714,0.4474394886159592,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.4474394886159592,0.4201482727798517,0.5466666666666666,0.5025327888485782,0.4333990308216678,0.43985675575155403,0.44283787692207516,0.5466666666666666,0.5466666666666666,0.5466666666666666,0.5251485867553115,0.5351955746831258,0.5397389549851895,0.3990101343389112,0.40850550612109404,20.0,0.0,10.0,7.0,4.0,11.0,0.0,11.0,8.0,4.0,43.0,69.0,47.0,49.0,58.0,1.0,6.0,7.0,11.0,9.0
