model_id,param,value
GB-129,n_estimators,500
GB-130,learning_rate,0.05
GB-130,max_depth,4
GB-130,max_features,
GB-130,min_samples_leaf,4
GB-130,min_samples_split,2
GB-130,n_estimators,1000
GB-131,learning_rate,0.05
GB-131,max_depth,4
GB-131,max_features,
GB-131,min_samples_leaf,4
GB-131,min_samples_split,4
GB-131,n_estimators,50
GB-132,learning_rate,0.05
GB-132,max_depth,4
GB-132,max_features,
GB-132,min_samples_leaf,4
GB-132,min_samples_split,4
GB-132,n_estimators,100
GB-133,learning_rate,0.05
GB-133,max_depth,4
GB-133,max_features,
GB-133,min_samples_leaf,4
GB-133,min_samples_split,4
GB-133,n_estimators,300
GB-134,learning_rate,0.05
GB-134,max_depth,4
GB-134,max_features,
GB-134,min_samples_leaf,4
GB-134,min_samples_split,4
GB-134,n_estimators,500
GB-135,learning_rate,0.05
GB-135,max_depth,4
GB-135,max_features,
GB-135,min_samples_leaf,4
GB-135,min_samples_split,4
GB-135,n_estimators,1000
GB-136,learning_rate,0.05
GB-136,max_depth,4
GB-136,max_features,
GB-136,min_samples_leaf,4
GB-136,min_samples_split,8
GB-136,n_estimators,50
GB-137,learning_rate,0.05
GB-137,max_depth,4
GB-137,max_features,
GB-137,min_samples_leaf,4
GB-137,min_samples_split,8
GB-137,n_estimators,100
GB-138,learning_rate,0.05
GB-138,max_depth,4
GB-138,max_features,
GB-138,min_samples_leaf,4
GB-138,min_samples_split,8
GB-138,n_estimators,300
GB-139,learning_rate,0.05
GB-139,max_depth,4
GB-139,max_features,
GB-139,min_samples_leaf,4
GB-139,min_samples_split,8
GB-139,n_estimators,500
GB-140,learning_rate,0.05
GB-140,max_depth,4
GB-140,max_features,
GB-140,min_samples_leaf,4
GB-140,min_samples_split,8
GB-140,n_estimators,1000
GB-141,learning_rate,0.05
GB-141,max_depth,4
GB-141,max_features,
GB-141,min_samples_leaf,4
GB-141,min_samples_split,16
GB-141,n_estimators,50
GB-142,learning_rate,0.05
GB-142,max_depth,4
GB-142,max_features,
GB-142,min_samples_leaf,4
GB-142,min_samples_split,16
GB-142,n_estimators,100
GB-143,learning_rate,0.05
GB-143,max_depth,4
GB-143,max_features,
GB-143,min_samples_leaf,4
GB-143,min_samples_split,16
GB-143,n_estimators,300
GB-144,learning_rate,0.05
GB-144,max_depth,4
GB-144,max_features,
GB-144,min_samples_leaf,4
GB-144,min_samples_split,16
GB-144,n_estimators,500
GB-145,learning_rate,0.05
GB-145,max_depth,4
GB-145,max_features,
GB-145,min_samples_leaf,4
GB-145,min_samples_split,16
GB-145,n_estimators,1000
GB-146,learning_rate,0.05
GB-146,max_depth,4
GB-146,max_features,
GB-146,min_samples_leaf,4
GB-146,min_samples_split,32
GB-146,n_estimators,50
GB-147,learning_rate,0.05
GB-147,max_depth,4
GB-147,max_features,
GB-147,min_samples_leaf,4
GB-147,min_samples_split,32
GB-147,n_estimators,100
GB-148,learning_rate,0.05
GB-148,max_depth,4
GB-148,max_features,
GB-148,min_samples_leaf,4
GB-148,min_samples_split,32
GB-148,n_estimators,300
GB-149,learning_rate,0.05
GB-149,max_depth,4
GB-149,max_features,
GB-149,min_samples_leaf,4
GB-149,min_samples_split,32
