model_id,param,value
RF-120,class_weight,
RF-120,criterion,gini
RF-120,max_depth,
RF-120,max_features,sqrt
RF-120,min_samples_leaf,4
RF-120,min_samples_split,32
RF-120,n_estimators,1000
RF-121,class_weight,
RF-121,criterion,gini
RF-121,max_depth,
RF-121,max_features,sqrt
RF-121,min_samples_leaf,4
RF-121,min_samples_split,64
RF-121,n_estimators,50
RF-122,class_weight,
RF-122,criterion,gini
RF-122,max_depth,
RF-122,max_features,sqrt
RF-122,min_samples_leaf,4
RF-122,min_samples_split,64
RF-122,n_estimators,100
RF-123,class_weight,
RF-123,criterion,gini
RF-123,max_depth,
RF-123,max_features,sqrt
RF-123,min_samples_leaf,4
RF-123,min_samples_split,64
RF-123,n_estimators,300
RF-124,class_weight,
RF-124,criterion,gini
RF-124,max_depth,
RF-124,max_features,sqrt
RF-124,min_samples_leaf,4
RF-124,min_samples_split,64
RF-124,n_estimators,500
RF-125,class_weight,
RF-125,criterion,gini
RF-125,max_depth,
RF-125,max_features,sqrt
RF-125,min_samples_leaf,4
RF-125,min_samples_split,64
RF-125,n_estimators,1000
RF-126,class_weight,
RF-126,criterion,gini
RF-126,max_depth,
RF-126,max_features,sqrt
RF-126,min_samples_leaf,8
RF-126,min_samples_split,4
RF-126,n_estimators,50
RF-127,class_weight,
RF-127,criterion,gini
RF-127,max_depth,
RF-127,max_features,sqrt
RF-127,min_samples_leaf,8
RF-127,min_samples_split,4
RF-127,n_estimators,100
RF-128,class_weight,
RF-128,criterion,gini
RF-128,max_depth,
RF-128,max_features,sqrt
RF-128,min_samples_leaf,8
RF-128,min_samples_split,4
RF-128,n_estimators,300
RF-129,class_weight,
RF-129,criterion,gini
RF-129,max_depth,
RF-129,max_features,sqrt
RF-129,min_samples_leaf,8
RF-129,min_samples_split,4
RF-129,n_estimators,500
RF-130,class_weight,
RF-130,criterion,gini
RF-130,max_depth,
RF-130,max_features,sqrt
RF-130,min_samples_leaf,8
RF-130,min_samples_split,4
RF-130,n_estimators,1000
RF-131,class_weight,
RF-131,criterion,gini
RF-131,max_depth,
RF-131,max_features,sqrt
RF-131,min_samples_leaf,8
RF-131,min_samples_split,8
RF-131,n_estimators,50
RF-132,class_weight,
RF-132,criterion,gini
RF-132,max_depth,
RF-132,max_features,sqrt
RF-132,min_samples_leaf,8
RF-132,min_samples_split,8
RF-132,n_estimators,100
RF-133,class_weight,
RF-133,criterion,gini
RF-133,max_depth,
RF-133,max_features,sqrt
RF-133,min_samples_leaf,8
RF-133,min_samples_split,8
RF-133,n_estimators,300
RF-134,class_weight,
RF-134,criterion,gini
RF-134,max_depth,
RF-134,max_features,sqrt
RF-134,min_samples_leaf,8
RF-134,min_samples_split,8
RF-134,n_estimators,500
RF-135,class_weight,
RF-135,criterion,gini
RF-135,max_depth,
RF-135,max_features,sqrt
RF-135,min_samples_leaf,8
RF-135,min_samples_split,8
RF-135,n_estimators,1000
RF-136,class_weight,
RF-136,criterion,gini
RF-136,max_depth,
RF-136,max_features,sqrt
RF-136,min_samples_leaf,8
RF-136,min_samples_split,16
RF-136,n_estimators,50
RF-137,class_weight,
RF-137,criterion,gini
RF-137,max_depth,
RF-137,max_features,sqrt
RF-137,min_samples_leaf,8
RF-137,min_samples_split,16
RF-137,n_estimators,100
RF-138,class_weight,
RF-138,criterion,gini
RF-138,max_depth,
RF-138,max_features,sqrt
RF-138,min_samples_leaf,8
RF-138,min_samples_split,16
RF-138,n_estimators,300
RF-139,class_weight,
RF-139,criterion,gini
RF-139,max_depth,
RF-139,max_features,sqrt
RF-139,min_samples_leaf,8
RF-139,min_samples_split,16
RF-139,n_estimators,500
RF-140,class_weight,
RF-140,criterion,gini
RF-140,max_depth,
RF-140,max_features,sqrt
RF-140,min_samples_leaf,8
RF-140,min_samples_split,16
RF-140,n_estimators,1000
RF-141,class_weight,
RF-141,criterion,gini
RF-141,max_depth,
RF-141,max_features,sqrt
RF-141,min_samples_leaf,8
RF-141,min_samples_split,32
RF-141,n_estimators,50
RF-142,class_weight,
RF-142,criterion,gini
RF-142,max_depth,
RF-142,max_features,sqrt
RF-142,min_samples_leaf,8
RF-142,min_samples_split,32
RF-142,n_estimators,100
RF-143,class_weight,
RF-143,criterion,gini
RF-143,max_depth,
RF-143,max_features,sqrt
RF-143,min_samples_leaf,8
RF-143,min_samples_split,32
RF-143,n_estimators,300
RF-144,class_weight,
RF-144,criterion,gini
RF-144,max_depth,
RF-144,max_features,sqrt
RF-144,min_samples_leaf,8
RF-144,min_samples_split,32
RF-144,n_estimators,500
RF-145,class_weight,
RF-145,criterion,gini
RF-145,max_depth,
RF-145,max_features,sqrt
RF-145,min_samples_leaf,8
RF-145,min_samples_split,32
RF-145,n_estimators,1000
RF-146,class_weight,
RF-146,criterion,gini
RF-146,max_depth,
RF-146,max_features,sqrt
RF-146,min_samples_leaf,8
RF-146,min_samples_split,64
RF-146,n_estimators,50
RF-147,class_weight,
RF-147,criterion,gini
RF-147,max_depth,
RF-147,max_features,sqrt
RF-147,min_samples_leaf,8
RF-147,min_samples_split,64
RF-147,n_estimators,100
RF-148,class_weight,
RF-148,criterion,gini
RF-148,max_depth,
RF-148,max_features,sqrt
RF-148,min_samples_leaf,8
RF-148,min_samples_split,64
RF-148,n_estimators,300
RF-149,class_weight,
RF-149,criterion,gini
RF-149,max_depth,
RF-149,max_features,sqrt
RF-149,min_samples_leaf,8
RF-149,min_samples_split,64
RF-149,n_estimators,500
RF-150,class_weight,
RF-150,criterion,gini
RF-150,max_depth,
RF-150,max_features,sqrt
